,dateRep,day,month,year,cases,deaths,countriesAndTerritories,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,percentage_handwashing_facility_2020
42001,2020-01-15,15,1,2020,0,0,Nigeria,NGA,200963603.0,Africa,0.0,33
42002,2020-01-14,14,1,2020,0,0,Nigeria,NGA,200963603.0,Africa,0.0,33
42003,2020-01-13,13,1,2020,0,0,Nigeria,NGA,200963603.0,Africa,0.0,33
42967,2020-12-14,14,12,2020,571,8,Oman,OMN,4974992.0,Asia,55.39707401,97
42968,2020-12-13,13,12,2020,0,0,Oman,OMN,4974992.0,Asia,62.11065264,97
42969,2020-12-12,12,12,2020,0,0,Oman,OMN,4974992.0,Asia,62.11065264,97
42970,2020-11-12,11,12,2020,179,2,Oman,OMN,4974992.0,Asia,62.11065264,97
42971,2020-10-12,10,12,2020,165,7,Oman,OMN,4974992.0,Asia,58.5126569,97
42972,2020-09-12,9,12,2020,210,2,Oman,OMN,4974992.0,Asia,55.19606866,97
42973,2020-08-12,8,12,2020,229,8,Oman,OMN,4974992.0,Asia,55.45737561,97
42974,2020-07-12,7,12,2020,557,9,Oman,OMN,4974992.0,Asia,56.38200021,97
42975,2020-06-12,6,12,2020,0,0,Oman,OMN,4974992.0,Asia,59.67848793,97
42976,2020-05-12,5,12,2020,0,0,Oman,OMN,4974992.0,Asia,59.67848793,97
42977,2020-04-12,4,12,2020,184,5,Oman,OMN,4974992.0,Asia,59.67848793,97
42978,2020-03-12,3,12,2020,237,0,Oman,OMN,4974992.0,Asia,60.62321306,97
42979,2020-02-12,2,12,2020,209,7,Oman,OMN,4974992.0,Asia,64.12070612,97
42980,2020-01-12,1,12,2020,215,5,Oman,OMN,4974992.0,Asia,59.91969434,97
42981,2020-11-30,30,11,2020,905,27,Oman,OMN,4974992.0,Asia,62.21115531,97
42982,2020-11-29,29,11,2020,0,0,Oman,OMN,4974992.0,Asia,63.05537778,97
42983,2020-11-28,28,11,2020,0,0,Oman,OMN,4974992.0,Asia,63.05537778,97
42984,2020-11-27,27,11,2020,0,0,Oman,OMN,4974992.0,Asia,63.05537778,97
42985,2020-11-26,26,11,2020,0,0,Oman,OMN,4974992.0,Asia,68.2011147,97
42986,2020-11-25,25,11,2020,223,5,Oman,OMN,4974992.0,Asia,74.27147622,97
42987,2020-11-24,24,11,2020,275,6,Oman,OMN,4974992.0,Asia,77.44736072,97
42988,2020-11-23,23,11,2020,721,15,Oman,OMN,4974992.0,Asia,79.21620778,97
42989,2020-11-22,22,11,2020,0,0,Oman,OMN,4974992.0,Asia,84.28154256,97
42990,2020-11-21,21,11,2020,0,0,Oman,OMN,4974992.0,Asia,84.28154256,97
42991,2020-11-20,20,11,2020,231,5,Oman,OMN,4974992.0,Asia,84.28154256,97
42992,2020-11-19,19,11,2020,411,10,Oman,OMN,4974992.0,Asia,86.07049016,97
42993,2020-11-18,18,11,2020,0,0,Oman,OMN,4974992.0,Asia,84.22124096,97
42994,2020-11-17,17,11,2020,329,12,Oman,OMN,4974992.0,Asia,91.77904206,97
42995,2020-11-16,16,11,2020,947,12,Oman,OMN,4974992.0,Asia,93.56798966,97
42996,2020-11-15,15,11,2020,0,0,Oman,OMN,4974992.0,Asia,100.66347845,97
42997,2020-11-14,14,11,2020,0,0,Oman,OMN,4974992.0,Asia,100.66347845,97
42998,2020-11-13,13,11,2020,256,5,Oman,OMN,4974992.0,Asia,100.66347845,97
42999,2020-12-11,12,11,2020,302,5,Oman,OMN,4974992.0,Asia,95.51774154,97
43000,2020-11-11,11,11,2020,381,6,Oman,OMN,4974992.0,Asia,101.7891084,97
43001,2020-10-11,10,11,2020,363,9,Oman,OMN,4974992.0,Asia,103.49765387,97
43002,2020-09-11,9,11,2020,973,15,Oman,OMN,4974992.0,Asia,104.68358542,97
43003,2020-08-11,8,11,2020,0,0,Oman,OMN,4974992.0,Asia,107.13585067,97
43004,2020-07-11,7,11,2020,0,0,Oman,OMN,4974992.0,Asia,107.13585067,97
43005,2020-06-11,6,11,2020,320,11,Oman,OMN,4974992.0,Asia,107.13585067,97
43006,2020-05-11,5,11,2020,319,11,Oman,OMN,4974992.0,Asia,107.79916832,97
43007,2020-04-11,4,11,2020,376,8,Oman,OMN,4974992.0,Asia,110.45243892,97
43008,2020-03-11,3,11,2020,418,10,Oman,OMN,4974992.0,Asia,111.71877261,97
43009,2020-02-11,2,11,2020,1300,38,Oman,OMN,4974992.0,Asia,116.20119188,97
43010,2020-01-11,1,11,2020,0,0,Oman,OMN,4974992.0,Asia,123.37708282,97
43011,2020-10-31,31,10,2020,0,0,Oman,OMN,4974992.0,Asia,123.37708282,97
43012,2020-10-30,30,10,2020,0,0,Oman,OMN,4974992.0,Asia,123.37708282,97
43013,2020-10-29,29,10,2020,614,5,Oman,OMN,4974992.0,Asia,133.82936093,97
43014,2020-10-28,28,10,2020,466,13,Oman,OMN,4974992.0,Asia,132.80423366,97
43015,2020-10-27,27,10,2020,422,16,Oman,OMN,4974992.0,Asia,136.26152565,97
43016,2020-10-26,26,10,2020,1095,27,Oman,OMN,4974992.0,Asia,141.54796631,97
43017,2020-10-25,25,10,2020,0,0,Oman,OMN,4974992.0,Asia,154.93492251,97
43018,2020-10-24,24,10,2020,0,0,Oman,OMN,4974992.0,Asia,154.93492251,97
43019,2020-10-23,23,10,2020,353,10,Oman,OMN,4974992.0,Asia,154.93492251,97
43020,2020-10-22,22,10,2020,451,15,Oman,OMN,4974992.0,Asia,161.18618884,97
43021,2020-10-21,21,10,2020,439,8,Oman,OMN,4974992.0,Asia,168.54298459,97
43022,2020-10-20,20,10,2020,641,13,Oman,OMN,4974992.0,Asia,176.48269585,97
43023,2020-10-19,19,10,2020,1657,30,Oman,OMN,4974992.0,Asia,174.53294397,97
43024,2020-10-18,18,10,2020,0,0,Oman,OMN,4974992.0,Asia,195.19629378,97
43025,2020-10-17,17,10,2020,0,0,Oman,OMN,4974992.0,Asia,195.19629378,97
43026,2020-10-16,16,10,2020,520,10,Oman,OMN,4974992.0,Asia,195.19629378,97
43027,2020-10-15,15,10,2020,563,8,Oman,OMN,4974992.0,Asia,184.74401567,97
43028,2020-10-14,14,10,2020,638,7,Oman,OMN,4974992.0,Asia,173.42741456,97
43029,2020-10-13,13,10,2020,685,8,Oman,OMN,4974992.0,Asia,171.21635572,97
43030,2020-12-10,12,10,2020,1761,29,Oman,OMN,4974992.0,Asia,169.64851401,97
43031,2020-11-10,11,10,2020,0,0,Oman,OMN,4974992.0,Asia,165.26659741,97
43032,2020-10-10,10,10,2020,0,0,Oman,OMN,4974992.0,Asia,165.26659741,97
43033,2020-09-10,9,10,2020,664,9,Oman,OMN,4974992.0,Asia,165.26659741,97
43034,2020-08-10,8,10,2020,817,10,Oman,OMN,4974992.0,Asia,163.33694607,97
43035,2020-07-10,7,10,2020,834,5,Oman,OMN,4974992.0,Asia,159.53794499,97
43036,2020-06-10,6,10,2020,544,8,Oman,OMN,4974992.0,Asia,156.04045192,97
43037,2020-05-10,5,10,2020,2685,42,Oman,OMN,4974992.0,Asia,156.68366904,97
43038,2020-04-10,4,10,2020,0,0,Oman,OMN,4974992.0,Asia,137.32685399,97
43039,2020-03-10,3,10,2020,0,0,Oman,OMN,4974992.0,Asia,137.32685399,97
43040,2020-02-10,2,10,2020,0,0,Oman,OMN,4974992.0,Asia,137.32685399,97
43041,2020-01-10,1,10,2020,0,0,Oman,OMN,4974992.0,Asia,148.5228519,97
43042,2020-09-30,30,9,2020,528,11,Oman,OMN,4974992.0,Asia,159.29673857,97
43043,2020-09-29,29,9,2020,607,15,Oman,OMN,4974992.0,Asia,157.48769043,97
43044,2020-09-28,28,9,2020,1543,24,Oman,OMN,4974992.0,Asia,154.85452037,97
43045,2020-09-27,27,9,2020,0,0,Oman,OMN,4974992.0,Asia,152.1610487,97
43046,2020-09-26,26,9,2020,0,0,Oman,OMN,4974992.0,Asia,152.1610487,97
43047,2020-09-25,25,9,2020,568,10,Oman,OMN,4974992.0,Asia,152.1610487,97
43048,2020-09-24,24,9,2020,628,10,Oman,OMN,4974992.0,Asia,148.74395778,97
43049,2020-09-23,23,9,2020,660,12,Oman,OMN,4974992.0,Asia,143.13590856,97
43050,2020-09-22,22,9,2020,576,7,Oman,OMN,4974992.0,Asia,135.1358957,97
43051,2020-09-21,21,9,2020,1722,28,Oman,OMN,4974992.0,Asia,128.70372455,97
43052,2020-09-20,20,9,2020,0,0,Oman,OMN,4974992.0,Asia,108.00017367,97
43053,2020-09-19,19,9,2020,0,0,Oman,OMN,4974992.0,Asia,108.00017367,97
43054,2020-09-18,18,9,2020,557,13,Oman,OMN,4974992.0,Asia,108.00017367,97
43055,2020-09-17,17,9,2020,536,8,Oman,OMN,4974992.0,Asia,105.88961751,97
43056,2020-09-16,16,9,2020,438,7,Oman,OMN,4974992.0,Asia,95.11573084,97
43057,2020-09-15,15,9,2020,476,10,Oman,OMN,4974992.0,Asia,90.45240676,97
43058,2020-09-14,14,9,2020,1409,18,Oman,OMN,4974992.0,Asia,84.46244738,97
43059,2020-09-13,13,9,2020,0,0,Oman,OMN,4974992.0,Asia,66.97498207,97
43060,2020-12-09,12,9,2020,0,0,Oman,OMN,4974992.0,Asia,66.97498207,97
43061,2020-11-09,11,9,2020,398,11,Oman,OMN,4974992.0,Asia,66.97498207,97
43062,2020-10-09,10,9,2020,349,9,Oman,OMN,4974992.0,Asia,62.73376922,97
43063,2020-09-09,9,9,2020,262,8,Oman,OMN,4974992.0,Asia,59.05537135,97
43064,2020-08-09,8,9,2020,256,6,Oman,OMN,4974992.0,Asia,56.6634077,97
43065,2020-07-09,7,9,2020,692,23,Oman,OMN,4974992.0,Asia,66.39206656,97
43066,2020-06-09,6,9,2020,0,0,Oman,OMN,4974992.0,Asia,52.48249645,97
43067,2020-05-09,5,9,2020,0,0,Oman,OMN,4974992.0,Asia,52.48249645,97
43068,2020-04-09,4,9,2020,452,16,Oman,OMN,4974992.0,Asia,52.48249645,97
43069,2020-03-09,3,9,2020,0,0,Oman,OMN,4974992.0,Asia,46.67344189,97
43070,2020-02-09,2,9,2020,206,4,Oman,OMN,4974992.0,Asia,50.45234244,97
43071,2020-01-09,1,9,2020,178,8,Oman,OMN,4974992.0,Asia,50.17093495,97
43072,2020-08-31,31,8,2020,539,27,Oman,OMN,4974992.0,Asia,49.40711462,97
43073,2020-08-30,30,8,2020,0,0,Oman,OMN,4974992.0,Asia,41.82921299,97
43074,2020-08-29,29,8,2020,0,0,Oman,OMN,4974992.0,Asia,45.4674098,97
43075,2020-08-28,28,8,2020,187,4,Oman,OMN,4974992.0,Asia,49.72872318,97
43076,2020-08-27,27,8,2020,166,4,Oman,OMN,4974992.0,Asia,50.63324725,97
43077,2020-08-26,26,8,2020,143,5,Oman,OMN,4974992.0,Asia,52.30159164,97
43078,2020-08-25,25,8,2020,740,28,Oman,OMN,4974992.0,Asia,54.71365582,97
43079,2020-08-24,24,8,2020,0,0,Oman,OMN,4974992.0,Asia,44.00007075,97
43080,2020-08-23,23,8,2020,0,0,Oman,OMN,4974992.0,Asia,48.48249002,97
43081,2020-08-22,22,8,2020,0,0,Oman,OMN,4974992.0,Asia,54.31164512,97
43082,2020-08-21,21,8,2020,163,6,Oman,OMN,4974992.0,Asia,61.42723446,97
43083,2020-08-20,20,8,2020,188,6,Oman,OMN,4974992.0,Asia,66.73377565,97
43084,2020-08-19,19,8,2020,192,9,Oman,OMN,4974992.0,Asia,85.60817786,97
43085,2020-08-18,18,8,2020,140,16,Oman,OMN,4974992.0,Asia,81.74887517,97
43086,2020-08-17,17,8,2020,162,10,Oman,OMN,4974992.0,Asia,78.9348003,97
43087,2020-08-16,16,8,2020,181,5,Oman,OMN,4974992.0,Asia,75.67851365,97
43088,2020-08-15,15,8,2020,212,6,Oman,OMN,4974992.0,Asia,72.04031685,97
43089,2020-08-14,14,8,2020,232,12,Oman,OMN,4974992.0,Asia,67.77900346,97
43090,2020-08-13,13,8,2020,249,6,Oman,OMN,4974992.0,Asia,74.97499493,97
43091,2020-12-08,12,8,2020,263,12,Oman,OMN,4974992.0,Asia,83.33681743,97
43092,2020-11-08,11,8,2020,207,8,Oman,OMN,4974992.0,Asia,95.05542923,97
43093,2020-10-08,10,8,2020,223,4,Oman,OMN,4974992.0,Asia,112.06048171,97
43094,2020-09-08,9,8,2020,290,7,Oman,OMN,4974992.0,Asia,130.63337589,97
43095,2020-08-08,8,8,2020,354,10,Oman,OMN,4974992.0,Asia,146.25149146,97
43096,2020-07-08,7,8,2020,427,4,Oman,OMN,4974992.0,Asia,162.15101451,97
43097,2020-06-08,6,8,2020,1127,67,Oman,OMN,4974992.0,Asia,175.65857392,97
43098,2020-05-08,5,8,2020,0,0,Oman,OMN,4974992.0,Asia,186.37215899,97
43099,2020-04-08,4,8,2020,0,0,Oman,OMN,4974992.0,Asia,216.26165429,97
43100,2020-03-08,3,8,2020,0,0,Oman,OMN,4974992.0,Asia,251.21648437,97
43101,2020-02-08,2,8,2020,0,0,Oman,OMN,4974992.0,Asia,274.47280317,97
43102,2020-01-08,1,8,2020,0,0,Oman,OMN,4974992.0,Asia,300.82460434,97
43103,2020-07-31,31,7,2020,590,9,Oman,OMN,4974992.0,Asia,333.36737024,97
43104,2020-07-30,30,7,2020,665,10,Oman,OMN,4974992.0,Asia,348.18146441,97
43105,2020-07-29,29,7,2020,846,9,Oman,OMN,4974992.0,Asia,368.56340674,97
43106,2020-07-28,28,7,2020,1053,9,Oman,OMN,4974992.0,Asia,379.47799715,97
43107,2020-07-27,27,7,2020,1147,13,Oman,OMN,4974992.0,Asia,401.80969135,97
43108,2020-07-26,26,7,2020,1067,12,Oman,OMN,4974992.0,Asia,405.24688281,97
43109,2020-07-25,25,7,2020,1145,4,Oman,OMN,4974992.0,Asia,405.56849137,97
43110,2020-07-24,24,7,2020,1099,6,Oman,OMN,4974992.0,Asia,420.52328928,97
43111,2020-07-23,23,7,2020,1660,12,Oman,OMN,4974992.0,Asia,428.94541338,97
43112,2020-07-22,22,7,2020,1487,11,Oman,OMN,4974992.0,Asia,419.9001727,97
43113,2020-07-21,21,7,2020,1739,8,Oman,OMN,4974992.0,Asia,415.37755237,97
43114,2020-07-20,20,7,2020,1157,10,Oman,OMN,4974992.0,Asia,411.71925503,97
43115,2020-07-19,19,7,2020,1311,10,Oman,OMN,4974992.0,Asia,410.01070956,97
43116,2020-07-18,18,7,2020,1619,8,Oman,OMN,4974992.0,Asia,407.3172379,97
43117,2020-07-17,17,7,2020,1327,9,Oman,OMN,4974992.0,Asia,402.39260686,97
43118,2020-07-16,16,7,2020,1679,8,Oman,OMN,4974992.0,Asia,403.07602505,97
43119,2020-07-15,15,7,2020,1389,14,Oman,OMN,4974992.0,Asia,391.92022821,97
43120,2020-07-14,14,7,2020,2164,2,Oman,OMN,4974992.0,Asia,384.30212551,97
43121,2020-07-13,13,7,2020,1318,9,Oman,OMN,4974992.0,Asia,359.09605483,97
43122,2020-12-07,12,7,2020,1083,4,Oman,OMN,4974992.0,Asia,356.66389011,97
43123,2020-11-07,11,7,2020,1889,8,Oman,OMN,4974992.0,Asia,353.3674024,97
43124,2020-10-07,10,7,2020,1518,3,Oman,OMN,4974992.0,Asia,338.15129753,97
43125,2020-09-07,9,7,2020,1210,9,Oman,OMN,4974992.0,Asia,335.09601623,97
43126,2020-08-07,8,7,2020,1262,6,Oman,OMN,4974992.0,Asia,333.72917987,97
43127,2020-07-07,7,7,2020,1557,5,Oman,OMN,4974992.0,Asia,334.85480982,97
43128,2020-06-07,6,7,2020,1072,10,Oman,OMN,4974992.0,Asia,335.81963549,97
43129,2020-05-07,5,7,2020,1177,10,Oman,OMN,4974992.0,Asia,332.46284617,97
43130,2020-04-07,4,7,2020,1374,5,Oman,OMN,4974992.0,Asia,326.81459588,97
43131,2020-03-07,3,7,2020,1361,3,Oman,OMN,4974992.0,Asia,316.3221167,97
43132,2020-02-07,2,7,2020,1124,9,Oman,OMN,4974992.0,Asia,303.81958403,97
43133,2020-01-07,1,7,2020,1010,7,Oman,OMN,4974992.0,Asia,297.50801609,97
43134,2020-06-30,30,6,2020,910,6,Oman,OMN,4974992.0,Asia,292.18137436,97
43135,2020-06-29,29,6,2020,1197,4,Oman,OMN,4974992.0,Asia,294.8547455,97
43136,2020-06-28,28,6,2020,919,6,Oman,OMN,4974992.0,Asia,299.01555621,97
43137,2020-06-27,27,6,2020,1132,9,Oman,OMN,4974992.0,Asia,300.76430274,97
43138,2020-06-26,26,6,2020,1366,2,Oman,OMN,4974992.0,Asia,300.46279471,97
43139,2020-06-25,25,6,2020,1142,2,Oman,OMN,4974992.0,Asia,294.4527348,97
43140,2020-06-24,24,6,2020,1318,3,Oman,OMN,4974992.0,Asia,285.34719252,97
43141,2020-06-23,23,6,2020,1605,6,Oman,OMN,4974992.0,Asia,273.16626841,97
43142,2020-06-22,22,6,2020,905,3,Oman,OMN,4974992.0,Asia,253.04563304,97
43143,2020-06-21,21,6,2020,896,3,Oman,OMN,4974992.0,Asia,252.26171218,97
43144,2020-06-20,20,6,2020,852,6,Oman,OMN,4974992.0,Asia,252.94513036,97
43145,2020-06-19,19,6,2020,739,3,Oman,OMN,4974992.0,Asia,251.29688651,97
43146,2020-06-18,18,6,2020,810,2,Oman,OMN,4974992.0,Asia,252.1009079,97
43147,2020-06-17,17,6,2020,745,6,Oman,OMN,4974992.0,Asia,250.65366939,97
43148,2020-06-16,16,6,2020,1043,4,Oman,OMN,4974992.0,Asia,247.25667901,97
43149,2020-06-15,15,6,2020,1404,5,Oman,OMN,4974992.0,Asia,242.09084155,97
43150,2020-06-14,14,6,2020,1006,3,Oman,OMN,4974992.0,Asia,234.25163297,97
43151,2020-06-13,13,6,2020,1117,7,Oman,OMN,4974992.0,Asia,226.15111743,97
43152,2020-12-06,12,6,2020,1067,5,Oman,OMN,4974992.0,Asia,220.00035377,97
43153,2020-11-06,11,6,2020,689,1,Oman,OMN,4974992.0,Asia,211.33702326,97
43154,2020-10-06,10,6,2020,712,2,Oman,OMN,4974992.0,Asia,202.61339114,97
43155,2020-09-06,9,6,2020,604,6,Oman,OMN,4974992.0,Asia,195.29679646,97
43156,2020-08-06,8,6,2020,866,3,Oman,OMN,4974992.0,Asia,183.15607342,97
43157,2020-07-06,7,6,2020,930,0,Oman,OMN,4974992.0,Asia,176.06058462,97
43158,2020-06-06,6,6,2020,770,5,Oman,OMN,4974992.0,Asia,166.67363485,97
43159,2020-05-06,5,6,2020,779,0,Oman,OMN,4974992.0,Asia,159.7188498,97
43160,2020-04-06,4,6,2020,738,8,Oman,OMN,4974992.0,Asia,150.63340805,97
43161,2020-03-06,3,6,2020,576,9,Oman,OMN,4974992.0,Asia,143.2766123,97
43162,2020-02-06,2,6,2020,786,3,Oman,OMN,4974992.0,Asia,137.56806041,97
43163,2020-01-06,1,6,2020,1014,5,Oman,OMN,4974992.0,Asia,125.64844325,97
43164,2020-05-31,31,5,2020,603,2,Oman,OMN,4974992.0,Asia,108.4222849,97
43165,2020-05-30,30,5,2020,811,0,Oman,OMN,4974992.0,Asia,104.42227847,97
43166,2020-05-29,29,5,2020,636,2,Oman,OMN,4974992.0,Asia,93.82929661,97
43167,2020-05-28,28,5,2020,255,1,Oman,OMN,4974992.0,Asia,87.51772867,97
43168,2020-05-27,27,5,2020,348,0,Oman,OMN,4974992.0,Asia,88.38205167,97
43169,2020-05-26,26,5,2020,0,0,Oman,OMN,4974992.0,Asia,84.34184417,97
43170,2020-05-25,25,5,2020,513,1,Oman,OMN,4974992.0,Asia,87.85943776,97
43171,2020-05-24,24,5,2020,463,4,Oman,OMN,4974992.0,Asia,81.06545699,97
43172,2020-05-23,23,5,2020,424,1,Oman,OMN,4974992.0,Asia,74.01016926,97
43173,2020-05-22,22,5,2020,327,1,Oman,OMN,4974992.0,Asia,68.58302486,97
43174,2020-05-21,21,5,2020,372,3,Oman,OMN,4974992.0,Asia,63.11567938,97
43175,2020-05-20,20,5,2020,292,1,Oman,OMN,4974992.0,Asia,59.01517028,97
43176,2020-05-19,19,5,2020,193,4,Oman,OMN,4974992.0,Asia,55.11566652,97
43177,2020-05-18,18,5,2020,157,1,Oman,OMN,4974992.0,Asia,52.6232002,97
43178,2020-05-17,17,5,2020,404,2,Oman,OMN,4974992.0,Asia,51.17596169,97
43179,2020-05-16,16,5,2020,284,0,Oman,OMN,4974992.0,Asia,43.77896487,97
43180,2020-05-15,15,5,2020,322,2,Oman,OMN,4974992.0,Asia,40.06036593,97
43181,2020-05-14,14,5,2020,298,0,Oman,OMN,4974992.0,Asia,35.07543329,97
43182,2020-05-13,13,5,2020,147,0,Oman,OMN,4974992.0,Asia,31.95985039,97
43183,2020-12-05,12,5,2020,175,0,Oman,OMN,4974992.0,Asia,30.65331562,97
43184,2020-11-05,11,5,2020,175,0,Oman,OMN,4974992.0,Asia,28.1608493,97
43185,2020-10-05,10,5,2020,112,2,Oman,OMN,4974992.0,Asia,26.51260545,97
43186,2020-09-05,9,5,2020,154,1,Oman,OMN,4974992.0,Asia,26.57290705,97
43187,2020-08-05,8,5,2020,55,1,Oman,OMN,4974992.0,Asia,24.96486427,97
43188,2020-07-05,7,5,2020,168,1,Oman,OMN,4974992.0,Asia,25.9095894,97
43189,2020-06-05,6,5,2020,98,0,Oman,OMN,4974992.0,Asia,24.66335624,97
43190,2020-05-05,5,5,2020,69,0,Oman,OMN,4974992.0,Asia,22.69350383,97
43191,2020-04-05,4,5,2020,85,0,Oman,OMN,4974992.0,Asia,26.17089636,97
43192,2020-03-05,3,5,2020,36,1,Oman,OMN,4974992.0,Asia,26.19099689,97
43193,2020-02-05,2,5,2020,99,0,Oman,OMN,4974992.0,Asia,27.698537,97
43194,2020-01-05,1,5,2020,74,1,Oman,OMN,4974992.0,Asia,26.7136108,97
43195,2020-04-30,30,4,2020,143,0,Oman,OMN,4974992.0,Asia,27.41712951,97
43196,2020-04-29,29,4,2020,82,0,Oman,OMN,4974992.0,Asia,24.54275303,97
43197,2020-04-28,28,4,2020,51,0,Oman,OMN,4974992.0,Asia,24.84426106,97
43198,2020-04-27,27,4,2020,93,0,Oman,OMN,4974992.0,Asia,28.12064823,97
43199,2020-04-26,26,4,2020,115,0,Oman,OMN,4974992.0,Asia,27.31662684,97
43200,2020-04-25,25,4,2020,74,1,Oman,OMN,4974992.0,Asia,26.25129849,97
43201,2020-04-24,24,4,2020,102,1,Oman,OMN,4974992.0,Asia,25.30657336,97
43202,2020-04-23,23,4,2020,106,0,Oman,OMN,4974992.0,Asia,24.02013913,97
43203,2020-04-22,22,4,2020,0,0,Oman,OMN,4974992.0,Asia,21.88948244,97
43204,2020-04-21,21,4,2020,242,1,Oman,OMN,4974992.0,Asia,22.85430811,97
43205,2020-04-20,20,4,2020,86,1,Oman,OMN,4974992.0,Asia,19.45731772,97
43206,2020-04-19,19,4,2020,111,0,Oman,OMN,4974992.0,Asia,18.15078296,97
43207,2020-04-18,18,4,2020,50,2,Oman,OMN,4974992.0,Asia,16.84424819,97
43208,2020-04-17,17,4,2020,109,0,Oman,OMN,4974992.0,Asia,15.83922145,97
43209,2020-04-16,16,4,2020,0,0,Oman,OMN,4974992.0,Asia,14.07037438,97
43210,2020-04-15,15,4,2020,97,0,Oman,OMN,4974992.0,Asia,14.43218401,97
43211,2020-04-14,14,4,2020,214,0,Oman,OMN,4974992.0,Asia,12.74373909,97
43212,2020-04-13,13,4,2020,53,1,Oman,OMN,4974992.0,Asia,8.68343105,97
43213,2020-12-04,12,4,2020,62,0,Oman,OMN,4974992.0,Asia,7.91961073,97
43214,2020-11-04,11,4,2020,27,0,Oman,OMN,4974992.0,Asia,7.0954888,97
43215,2020-10-04,10,4,2020,38,1,Oman,OMN,4974992.0,Asia,6.99498612,97
43216,2020-09-04,9,4,2020,0,0,Oman,OMN,4974992.0,Asia,6.43217115,97
43217,2020-08-04,8,4,2020,48,0,Oman,OMN,4974992.0,Asia,6.73367917,97
43218,2020-07-04,7,4,2020,73,0,Oman,OMN,4974992.0,Asia,6.13066312,97
43219,2020-06-04,6,4,2020,21,0,Oman,OMN,4974992.0,Asia,4.88442996,97
43220,2020-05-04,5,4,2020,46,1,Oman,OMN,4974992.0,Asia,4.52262034,97
43221,2020-04-04,4,4,2020,0,0,Oman,OMN,4974992.0,Asia,3.67839787,97
43222,2020-03-04,3,4,2020,21,0,Oman,OMN,4974992.0,Asia,3.85930269,97
43223,2020-02-04,2,4,2020,18,0,Oman,OMN,4974992.0,Asia,3.43719146,97
43224,2020-01-04,1,4,2020,13,1,Oman,OMN,4974992.0,Asia,3.37688985,97
43225,2020-03-31,31,3,2020,12,0,Oman,OMN,4974992.0,Asia,3.1155829,97
43226,2020-03-30,30,3,2020,15,0,Oman,OMN,4974992.0,Asia,2.91457755,97
43227,2020-03-29,29,3,2020,21,0,Oman,OMN,4974992.0,Asia,2.6532706,97
43228,2020-03-28,28,3,2020,22,0,Oman,OMN,4974992.0,Asia,2.23115937,97
43229,2020-03-27,27,3,2020,10,0,Oman,OMN,4974992.0,Asia,1.82914867,97
43230,2020-03-26,26,3,2020,15,0,Oman,OMN,4974992.0,Asia,1.62814332,97
43231,2020-03-25,25,3,2020,18,0,Oman,OMN,4974992.0,Asia,1.36683637,97
43232,2020-03-24,24,3,2020,11,0,Oman,OMN,4974992.0,Asia,1.02512728,97
43233,2020-03-23,23,3,2020,3,0,Oman,OMN,4974992.0,Asia,0.96482567,97
43234,2020-03-22,22,3,2020,4,0,Oman,OMN,4974992.0,Asia,0.9246246,97
43235,2020-03-21,21,3,2020,9,0,Oman,OMN,4974992.0,Asia,0.84422246,97
43236,2020-03-20,20,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.66331765,97
43237,2020-03-19,19,3,2020,15,0,Oman,OMN,4974992.0,Asia,0.66331765,97
43238,2020-03-18,18,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.4020107,97
43239,2020-03-17,17,3,2020,2,0,Oman,OMN,4974992.0,Asia,0.4020107,97
43240,2020-03-16,16,3,2020,2,0,Oman,OMN,4974992.0,Asia,0.4020107,97
43241,2020-03-15,15,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.4020107,97
43242,2020-03-14,14,3,2020,2,0,Oman,OMN,4974992.0,Asia,0.4020107,97
43243,2020-11-03,11,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.36180963,97
43244,2020-10-03,10,3,2020,2,0,Oman,OMN,4974992.0,Asia,0.36180963,97
43245,2020-06-03,6,3,2020,1,0,Oman,OMN,4974992.0,Asia,0.32160856,97
43246,2020-05-03,5,3,2020,8,0,Oman,OMN,4974992.0,Asia,0.30150802,97
43247,2020-03-03,3,3,2020,1,0,Oman,OMN,4974992.0,Asia,0.14070374,97
43248,2020-02-03,2,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.12060321,97
43249,2020-01-03,1,3,2020,0,0,Oman,OMN,4974992.0,Asia,0.12060321,97
43250,2020-02-29,29,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.12060321,97
43251,2020-02-28,28,2,2020,2,0,Oman,OMN,4974992.0,Asia,0.12060321,97
43252,2020-02-27,27,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.08040214,97
43253,2020-02-26,26,2,2020,2,0,Oman,OMN,4974992.0,Asia,0.08040214,97
43254,2020-02-25,25,2,2020,2,0,Oman,OMN,4974992.0,Asia,0.04020107,97
43255,2020-02-24,24,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.0,97
43256,2020-02-23,23,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.0,97
43257,2020-02-22,22,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.0,97
43258,2020-02-21,21,2,2020,0,0,Oman,OMN,4974992.0,Asia,0.0,97
